sample_id,F_wind_kN,w_snow_kNm,E_Pa,max_disp_x,min_disp_x,max_disp_y,min_disp_y,max_force_x,max_force_y,max_moment_z,min_moment_z
906,3.557064622241586,2.4275160425565248,196705289593.52768,0.0040915243877595,-0.001873189024671,0.0,-0.028727666093304,10003.904277346,14760.704826598,21440.640890936,-19679.684624691
907,4.292420191644247,1.4493605885372702,201325150110.0132,0.0032122780195085,-0.000403388114399,0.0,-0.016697534606602,6452.8308861784,8929.9775894676,13256.790158521,-11131.7902635
908,2.855420709566433,1.5587770703621566,194205529178.4182,0.0028865366177741,-0.0010300345399752,0.0,-0.018667579376296,6550.2043850991,9509.0511710571,13887.592221415,-12473.988510631
909,4.755266050109667,2.093146188634329,199671937276.68497,0.0041233751491811,-0.0010501380462681,0.0,-0.024354699692686,8999.4809712838,12818.542973932,18841.838899852,-16487.753160905
910,4.966591788451369,1.5757558486329135,193151233636.0828,0.0037591490269189,-0.0003764928942908,0.0,-0.018912817182504,7081.823703251,9724.7505962291,14475.631236052,-12016.861273785
911,3.693245987651925,2.788245816985324,201602606603.15613,0.0044361829741029,-0.0022238184588497,0.0,-0.032205817625165,11403.564023574,16932.851232487,24544.12124089,-22715.752915152
912,3.852104896381281,2.042170555473698,201629770564.29984,0.003684667604127,-0.0012644717013967,0.0,-0.023552785231392,8606.0390283704,12463.821230362,18217.510120782,-16310.501817995
913,3.873492604261005,1.9237928594055,198575574565.43176,0.0036189098726469,-0.0011306397562067,0.0,-0.022521872928507,8161.3566191891,11754.576844694,17212.958126202,-15295.34567921
914,2.23291347308384,1.6202620739173397,189354928919.8849,0.002779736374714,-0.0013465474323876,0.0,-0.019922921030608,6645.8774835543,9844.4655199222,14280.961036587,-13175.545836168
915,4.717627124432029,2.425348475397004,194421630102.9706,0.0045946259000485,-0.0015104054135113,0.0,-0.029005312190424,10252.544686879,14810.323647792,21665.968974093,-19330.404497495
916,7.240018024898157,3.1191408506324323,193137398217.29935,0.0064135534721809,-0.0015668061901222,0.0,-0.037516204399202,13444.898497749,19110.202529605,28110.016358052,-24525.771061952
917,3.648407082220599,2.2163398294858974,195971936663.91888,0.0039062890604881,-0.001585752596176,0.0,-0.026315119048364,9222.3208942504,13498.233182142,19659.615237269,-17853.435414866
918,3.3300757785951105,2.4353323915918006,202951796049.45413,0.0038883149265831,-0.001896542427648,0.0,-0.027939564910484,9983.2798507723,14795.259198444,21459.439918001,-19810.851936112
919,4.2394498799629226,3.55501210900271,207396295435.2461,0.0053247922065589,-0.0029011412332498,0.0,-0.039929360843886,14436.074530584,21564.719400301,31196.091216451,-29097.317213422
920,4.040150277513209,4.729855408570159,200530886073.6729,0.0068038648971604,-0.0045025470406303,0.0,-0.054986973493643,18852.035246274,28603.967559112,41168.040805092,-39167.929213448
921,3.317950196492855,1.6213337295986603,208271733615.4246,0.0029276108715767,-0.0008921037974084,0.0,-0.018095871323712,6890.0504432263,9909.4037026193,14517.956951962,-12875.383925843
922,1.57995688871304,1.8057964577672645,196616114752.6335,0.0026589197509763,-0.0017410433532441,0.0,-0.021410217461389,7205.750786344,10922.638702307,15725.285007099,-14943.117983994
923,2.849227842323546,1.5158780832384808,203068702451.56436,0.0027118990569726,-0.0009351708515015,0.0,-0.017359578620042,6385.9902543569,9251.316139908,13520.677268661,-12110.147868772
924,4.661815306551639,2.084162374645939,206471669046.1461,0.0039434631943421,-0.0010337792832172,0.0,-0.023453738061362,8944.8158055316,12759.713223532,18745.840511503,-16437.900276108
925,4.254947080886367,1.8233353805802504,212768677115.24545,0.0034113749268355,-0.0008245767178871,0.0,-0.019906563438445,7864.4151384874,11172.354550256,16436.856596577,-14330.419094394
926,2.9140210755671143,1.6813406481468411,209956742670.9132,0.0028193659836401,-0.0010782552958549,0.0,-0.018629328258043,7028.5357187603,10247.812116359,14944.743822227,-13502.134658401
927,3.574234747651139,0.9699929249473642,191466594286.4304,0.002541281566676,-0.0001350578072008,0.0,-0.01172948767247,4473.8038620172,6014.2305177832,9019.4504768931,-7250.001299288
928,7.485498132318367,1.600984410486861,210679701306.3592,0.0043888176491684,0.0,0.0,-0.017551771690892,7735.1341904035,10012.236685339,15220.004586549,-11514.325732933
929,3.460367966352928,2.738085533830128,196362709509.2805,0.0044076849079421,-0.0022963327321966,0.0,-0.03247524838619,11161.607617664,16619.288281427,24067.67002032,-22354.583205824
930,4.87672300063917,1.709020286393391,199961922738.55597,0.0037427614902055,-0.0005379986718233,0.0,-0.019828128072991,7567.8964729232,10519.697929643,15592.772368296,-13178.537071877
931,5.586186599507295,1.0624102791254937,199028577417.92325,0.0033212205479424,0.0,0.0,-0.012311334708153,5269.938064214,6677.380870428,10229.820739457,-7464.2880341297
932,3.378813668936557,1.93695626059126,202456906592.9938,0.0033765416309983,-0.0012812989566739,0.0,-0.02225581401645,8101.8561999424,11806.887749697,17221.261779677,-15548.552282417
933,5.3169957807745805,3.0198388386533725,203555300389.7352,0.0052544428312936,-0.0019713459548095,0.0,-0.034509830177201,12642.303885434,18410.461429417,26859.566823923,-24227.264530592
934,1.7555892304208742,1.82270282375687,207279963549.79187,0.0025847459496214,-0.0016172999149825,0.0,-0.020494735409051,7308.8976300384,11033.714969064,15906.491019936,-15037.36932942
935,3.6168648193000177,1.409516861188596,200878102392.23965,0.0029182111114078,-0.0005707807521751,0.0,-0.016290199774835,6152.000025529,8654.3306074419,12775.133049745,-10984.574975146
936,5.122057480498444,2.3293782016467164,203184026539.5753,0.0044453538418073,-0.0012019789288717,0.0,-0.026639711861227,9977.5969467827,14256.130657299,20932.718460506,-18397.059887494
937,3.886478187140481,2.149668666482337,195588552898.7266,0.0039324605738928,-0.0014272519755208,0.0,-0.025563336718179,9021.8225260023,13110.876040102,19141.172545968,-17217.144146124
938,5.515467905218913,3.0382300924640555,203599249405.5228,0.0053478127692343,-0.0019307308084685,0.0,-0.034707948186696,12756.064464382,18531.567856881,27058.061912322,-24327.515341768
939,2.502833411462664,1.772145506791564,198836776206.21304,0.0029187069233992,-0.0013830407212023,0.0,-0.020749791655095,7282.3257938088,10770.628946485,15632.496009683,-14393.442544094
940,3.613236743495962,2.249912203590184,200788094846.11777,0.0038358049051972,-0.0015999726967692,0.0,-0.026075345911478,9341.9455546226,13697.734672832,19938.292079741,-18149.533351388
941,6.846586731655906,2.65557162168166,198010603101.78043,0.0055901684473015,-0.0010804624351893,0.0,-0.031134779948418,11597.736919702,16306.781038602,24075.563244036,-20686.0448551
942,4.069837516658625,2.151048003600212,186929130077.39783,0.0041914435539753,-0.0014324326939024,0.0,-0.026759503223625,9067.7158393927,13129.168453629,19191.618011614,-17176.813475791
943,2.9039233554199497,2.188584791419392,204006092418.19662,0.0034429659476907,-0.0017234257591459,0.0,-0.024981527137454,8952.167488132,13291.468297692,19266.603816687,-17828.984838209
944,4.324359301598572,2.5414262837931325,200507177325.9268,0.0044317433077023,-0.0017322769860722,0.0,-0.029488420427691,10606.175699582,15485.699871876,22572.787924142,-20431.981204221
945,3.5686720114163712,2.368833363012397,196946183457.0554,0.0040257050039804,-0.0017939544312237,0.0,-0.0279960840226,9783.6601469056,14409.13118912,20942.815128306,-19176.111237772
946,4.778100878087917,1.9581483422084596,189227983203.35397,0.0042038185143311,-0.0009251541999337,0.0,-0.024031557360934,8491.9953514277,12009.579704146,17695.847358986,-15330.410317906
947,2.248497677973729,3.297384146408043,193696157644.25397,0.0047633463167245,-0.0034373790905846,0.0,-0.03970319880207,13016.912090906,19910.507239404,28580.833662576,-27467.693270641
948,2.5707259616076046,1.8297503440292504,203353821131.2657,0.002941543181641,-0.00140049641228,0.0,-0.020948542432318,7515.9865990047,11119.891438868,16137.644420256,-14864.986032039
949,3.194848558684323,2.264129422108773,199017534439.2769,0.0037245128671941,-0.0017662948372746,0.0,-0.026486250921346,9303.3839393834,13760.563061114,19971.716787333,-18390.078175704
950,3.793136378474404,1.6607733266627205,204221249824.34503,0.0032063501623885,-0.0008083317515031,0.0,-0.018892977260814,7145.0218683547,10171.840862813,14954.119894375,-13076.295265748
951,4.709316019316804,2.999970869303909,213357942271.78687,0.0047742872739686,-0.0020402490697507,0.0,-0.032722942377804,12432.366975569,18258.46665735,26562.574918931,-24231.212346231
952,4.196022584968928,1.9469956248969107,192784397567.36823,0.0038821943070309,-0.0010870909631192,0.0,-0.023470026277072,8320.7906696814,11911.175896537,17478.417143288,-15401.146178129
953,3.7869517487544457,1.570347723222311,199854732569.7046,0.0031747999525465,-0.0007168534291528,0.0,-0.01824872360884,6800.2541726083,9628.7058317036,14181.82319875,-12307.072880764
954,6.11053197461203,3.0554053236873586,201273928575.3961,0.005654804308547,-0.0017848154542704,0.0,-0.035291412192873,12952.889669885,18666.665718787,27329.327988085,-24304.250800209
955,2.826089156470496,2.1240716238502926,205733522664.8202,0.0033163035642927,-0.0016561648853167,0.0,-0.024041315896246,8689.983299644,12900.068270449,18700.273632982,-17301.194926582
956,4.940076705507519,3.1120302673320857,194377567528.9472,0.0054578581670085,-0.0023050145117426,0.0,-0.037258040990717,12908.83277718,18943.319645176,27566.134249829,-25120.497798808
957,1.6011353069550938,2.9502546884235787,197951660449.39508,0.004066083507955,-0.0031421753817997,0.0,-0.034771717512065,11555.744428433,17792.381463989,25485.88370656,-24693.229067792
958,3.928323953936733,1.9513201612781943,205302126290.16885,0.0035501955801581,-0.0011094346711141,0.0,-0.022095680672471,8277.9973457659,11922.733857964,17459.120437158,-15514.373856455
959,6.001602928391351,2.485193660505925,191028910136.653,0.005259908536517,-0.0011840260234541,0.0,-0.03021397378267,10763.786694101,15238.589108136,22445.561257787,-19474.406176433
960,1.9819744519380305,2.094517996659964,210786820604.0273,0.0029123264703167,-0.0018382980004027,0.0,-0.023160006045813,8390.9488975661,12677.128322558,18270.995295929,-17289.800070437
961,3.303546292614843,2.07797178976574,197896074141.77927,0.0035814617292862,-0.0015101696870898,0.0,-0.024435729859256,8620.6586852668,12649.226818991,18407.676563183,-16772.232373501
962,1.8068441125268484,2.0602501366678663,206202677024.58377,0.0028936108979051,-0.0018927233515874,0.0,-0.023291561316166,8222.1202264214,12462.079475161,17942.174375678,-17047.683623448
963,2.062330340924367,2.296405087639589,192912388950.69263,0.0034600736218914,-0.0022389428830919,0.0,-0.027748305568389,9175.2337267577,13893.06430434,20008.831343866,-18987.848300051
964,6.077720904281001,2.6704836718534457,193730539966.87912,0.0054263834506186,-0.0013772863528942,0.0,-0.032025124599439,11484.236726708,16354.893452972,24041.307442367,-21032.492912608
965,2.448164235274505,2.690171571797145,200491171086.8608,0.0039082242161723,-0.0025134369713429,0.0,-0.03127669062048,10755.658786037,16277.079930501,23446.558170134,-22234.56686497
966,2.142674056434983,1.7066437139763166,203253580869.2125,0.0026488117704863,-0.0013872367378197,0.0,-0.019555881898194,6953.8649389753,10357.997144383,14998.341914403,-13937.598470239
967,5.697632449167311,3.1336503797276283,196258481694.22192,0.0057254453626788,-0.0020630202537646,0.0,-0.037136591105374,13158.563453912,19113.981725491,27909.588537904,-25088.999283481
968,6.518249525402676,2.9380437265177592,198865786780.54535,0.0057509800272617,-0.0015303009827421,0.0,-0.034328387714906,12597.488517529,17984.261237089,26414.433904441,-23187.521534869
969,4.23680561892031,2.640829800639867,201547611563.84265,0.0044837202944826,-0.0018722506829407,0.0,-0.030490893900178,10964.230141439,16077.576876422,23401.809340039,-21304.344575778
970,4.035570286314296,2.44000519765836,199733236347.5865,0.0042267631382137,-0.0017068044195756,0.0,-0.02842439202665,10157.118578581,14861.319927465,21647.391831478,-19649.552556449
971,2.330790361726139,2.850317132655298,198899510393.04092,0.0041075851913885,-0.0027690543970844,0.0,-0.033411439457302,11337.766242193,17231.946614781,24787.187682738,-23633.313531733
972,6.236132408090294,2.542400474855948,204852634925.57587,0.005053915885803,-0.0010994691070973,0.0,-0.028821148837774,11032.922802992,15594.639173518,22982.575902475,-19895.344172146
973,3.605753461106037,1.929742808085348,200204883687.40985,0.0034935062092616,-0.0012143407051617,0.0,-0.022415754864242,8124.7506458471,11775.931664453,17207.569304643,-15422.508660184
974,2.561513675221748,1.7756640257451044,207844968959.848,0.0028175335450344,-0.0013091650069792,0.0,-0.019888208693281,7308.5972357847,10794.79474741,15674.649718953,-14406.546244914
975,3.170789522824919,1.66593083737955,208528527283.98755,0.0029168120002079,-0.0009886708678254,0.0,-0.018577101346308,7026.7781944203,10169.064922917,14867.147731662,-13297.422502958
976,6.222966009483649,1.437743739345043,197192520658.9313,0.0040169227340656,-2.404110798928e-05,0.0,-0.016854322462566,6835.9235678108,8964.3336940975,13563.155548383,-10482.394606769
977,3.3496046371676464,2.1262049785187545,195881931463.51932,0.0036902905444983,-0.0015710944800145,0.0,-0.025260761202894,8813.940489661,12941.112846487,18828.418694782,-17170.162228499
978,4.220997573700861,2.4486739350944307,205334610304.8701,0.0041899514832368,-0.0016128519535219,0.0,-0.027742840703297,10231.179333935,14923.524018093,21760.485542773,-19670.845361497
979,2.4924260942003147,1.7685935973057527,191126029840.9745,0.0030281916120669,-0.0014377468521831,0.0,-0.021543648669709,7266.4820175579,10748.667134012,15599.911767507,-14366.016427426
980,1.4599999376983257,1.736791656362482,199643869475.44257,0.0025035628182354,-0.0016682468222635,0.0,-0.020281709971141,6917.2906828574,10502.16629057,15112.041119411,-14389.266214883
981,2.4228334087161523,1.4976143759148572,203659493947.8989,0.0025239349393877,-0.0010444195238269,0.0,-0.017111579112006,6222.292483081,9118.7123868283,13275.441814711,-12075.99794662
982,2.479214436825385,3.477310138062888,199452241678.9004,0.0049057050608346,-0.0034858699089999,0.0,-0.040660180548937,13751.722980024,21003.755085965,30164.463108476,-28937.100249663
983,9.651609823435424,1.8314942322415475,195573707081.18164,0.005835025511767,0.0,0.0,-0.021598242125233,9089.7208905087,11512.506262265,17639.990413796,-12861.887790213
984,3.8377326493918815,2.236495218426755,193435248706.7802,0.0040553632752513,-0.0015695133627785,0.0,-0.02689817159985,9340.7632736968,13629.446060245,19871.245235482,-17971.348631986
985,3.970725193391514,1.8607766587968697,192700146359.31668,0.0036962045250606,-0.001052529826748,0.0,-0.022441752566757,7943.6054630025,11381.620809306,16696.179606199,-14730.447513323
986,2.88249647088984,1.802880873526585,202606216952.598,0.0030412466492248,-0.0012746374422776,0.0,-0.020707433968311,7482.9999530327,10975.510969674,15974.159270053,-14547.161572915
987,2.747490138015612,1.3581673501423592,193897221698.83255,0.0026216142556412,-0.000813230960085,0.0,-0.016283331569212,5764.6253859784,8299.227685533,12154.759727533,-10794.594871986
988,4.340884212911746,2.4057811027426186,190540527098.69647,0.0045140936929815,-0.0016424987939528,0.0,-0.02936706226478,10094.742945986,14672.391574478,21419.770868127,-19270.783123417
989,5.268852273981922,1.848367736762821,194471380962.5263,0.0041601545015976,-0.0006000532975712,0.0,-0.022050668707909,8183.8558793092,11377.263724672,16863.199275383,-14254.734028827
990,4.473001460365515,1.64919703875362,192044611664.8332,0.0036676923383473,-0.0006182053396573,0.0,-0.019929795043215,7251.4465823071,10138.91948185,14998.06018302,-12783.665363948
991,3.789813393041877,1.720131874989188,199045847166.98663,0.0033538137746951,-0.0009036411061188,0.0,-0.020080898270606,7369.6289325966,10527.86120852,15459.366409641,-13583.190324446
992,3.5114378059253606,2.496177450172887,197121350929.59296,0.0041415058879599,-0.0019695670660643,0.0,-0.029481912654298,10254.451108641,15170.243076451,22016.260813774,-20277.894047943
